,"[('der', 'gen'), ('der', 'usd'), ('ent', 'ent')]","[['der', 'der', 'ent']]","[['der', 'ent'], ['der', 'ent'], ['der', 'ent'], ['der', 'ent'], ['gen', 'act']]","[['der', 'ent'], ['der', 'ent'], ['der', 'ent'], ['gen', 'act']]","[['der', 'ent'], ['der', 'ent'], ['gen', 'act']]","[['der', 'ent'], ['gen', 'act']]","[['gen', 'usd', 'ent']]","[['usd', 'der', 'ent']]","[['usd', 'ent'], ['usd', 'ent'], ['usd', 'ent']]","[['usd', 'ent'], ['usd', 'ent']]","[['usd', 'ent']]",act,ent,label
3924,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3925,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
3926,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3927,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3928,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
3929,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
3930,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3931,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3932,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3933,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3934,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3935,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3936,2,6,0,0,4,7,3,4,0,2,5,7,12,Uncertain
3937,0,0,0,0,0,6,6,0,0,0,4,4,7,Trusted
3938,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3939,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3940,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3941,2,9,0,0,5,11,5,6,0,3,8,11,17,Uncertain
3942,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
3943,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3944,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3945,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3946,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3947,2,12,0,1,11,42,31,8,3,2,37,42,55,Uncertain
3948,2,12,0,0,5,16,7,6,0,3,8,11,22,Trusted
3949,0,0,0,0,0,12,12,0,0,0,6,6,13,Trusted
3950,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3951,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3952,2,3,0,0,3,5,3,2,0,1,4,5,9,Uncertain
3953,0,0,0,0,0,3,3,0,0,0,2,2,4,Trusted
3954,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3955,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3956,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
3957,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3958,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3959,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3960,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3961,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3962,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3963,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3964,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3965,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3966,2,6,0,0,4,7,3,4,0,2,5,7,12,Uncertain
3967,0,0,0,0,0,6,6,0,0,0,4,4,7,Trusted
3968,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3969,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
3970,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3971,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3972,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3973,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3974,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3975,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3976,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
3977,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3978,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
3979,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3980,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3981,2,6,0,0,4,7,3,4,0,2,5,7,12,Uncertain
3982,0,0,0,0,0,6,6,0,0,0,4,4,7,Trusted
3983,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3984,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3985,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
3986,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
3987,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
3988,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
3989,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3990,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
3991,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
3992,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
3993,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
3994,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
3995,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
3996,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
3997,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
3998,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
3999,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4000,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
4001,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4002,2,3,0,0,3,7,5,2,0,1,6,7,11,Uncertain
4003,0,0,0,0,0,3,3,0,0,0,2,2,4,Trusted
4004,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4005,2,7,0,1,6,10,5,4,1,1,8,10,18,Uncertain
4006,2,4,0,0,3,7,4,2,0,1,4,5,11,Uncertain
4007,0,0,0,0,0,4,4,0,0,0,2,2,5,Trusted
4008,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4009,2,9,0,0,5,9,3,6,0,3,5,8,15,Uncertain
4010,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4011,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4012,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4013,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4014,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4015,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4016,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4017,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4018,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4019,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
4020,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4021,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4022,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4023,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4024,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4025,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4026,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
4027,2,6,0,0,4,9,5,4,0,2,7,9,14,Uncertain
4028,0,0,0,0,0,6,6,0,0,0,4,4,7,Trusted
4029,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4030,2,3,0,0,3,7,5,2,0,1,6,7,11,Uncertain
4031,0,0,0,0,0,3,3,0,0,0,2,2,4,Trusted
4032,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4033,2,9,0,1,5,10,5,5,0,2,8,10,17,Uncertain
4034,2,0,0,0,2,7,7,0,0,0,5,5,10,Trusted
4035,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4036,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4037,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4038,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4039,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4040,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4041,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4042,2,9,0,0,5,15,9,6,0,3,12,15,21,Uncertain
4043,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4044,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4045,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4046,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4047,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4048,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4049,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4050,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4051,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4052,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4053,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4054,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
4055,2,3,0,0,3,7,5,2,0,1,6,7,11,Uncertain
4056,0,0,0,0,0,3,3,0,0,0,2,2,4,Trusted
4057,2,8,0,1,8,12,5,5,2,1,9,12,22,Uncertain
4058,2,8,0,0,4,10,4,4,0,2,5,7,15,Uncertain
4059,0,0,0,0,0,8,8,0,0,0,4,4,9,Trusted
4060,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4061,2,8,1,1,7,11,5,4,1,1,9,11,21,Uncertain
4062,2,7,0,1,4,8,4,3,0,1,5,6,14,Uncertain
4063,2,0,0,0,2,5,5,0,0,0,3,3,8,Uncertain
4064,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
4065,2,9,0,1,5,10,5,5,0,2,8,10,17,Uncertain
4066,2,0,0,0,2,7,7,0,0,0,5,5,10,Trusted
4067,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4068,2,0,0,0,2,7,7,0,0,0,6,6,10,Uncertain
4069,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4070,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4071,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
4072,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4073,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4074,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4075,2,12,0,1,6,10,3,7,0,3,7,10,18,Uncertain
4076,2,0,0,0,2,10,10,0,0,0,7,7,13,Trusted
4077,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4078,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
4079,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4080,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4081,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4082,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4083,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4084,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4085,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4086,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4087,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4088,2,6,0,0,4,7,3,4,0,2,5,7,12,Uncertain
4089,0,0,0,0,0,6,6,0,0,0,4,4,7,Trusted
4090,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4091,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4092,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4093,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4094,2,6,0,0,4,9,5,5,0,2,8,10,14,Uncertain
4095,0,0,0,0,0,6,6,0,0,0,5,5,7,Trusted
4096,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4097,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
4098,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4099,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4100,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4101,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4102,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4103,2,12,0,1,6,10,3,7,0,3,7,10,18,Uncertain
4104,2,0,0,0,2,10,10,0,0,0,7,7,13,Trusted
4105,2,3,0,0,3,7,5,2,0,1,6,7,11,Uncertain
4106,0,0,0,0,0,3,3,0,0,0,2,2,4,Trusted
4107,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
4108,4,0,0,0,4,8,8,0,0,0,7,7,13,Uncertain
4109,2,9,0,1,5,10,5,5,0,2,8,10,17,Uncertain
4110,2,0,0,0,2,7,7,0,0,0,5,5,10,Trusted
4111,2,6,0,0,4,9,5,4,0,2,7,9,14,Uncertain
4112,0,0,0,0,0,6,6,0,0,0,4,4,7,Trusted
4113,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
4114,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4115,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4116,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4117,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
4118,2,3,0,0,3,7,5,2,0,1,6,7,11,Uncertain
4119,0,0,0,0,0,3,3,0,0,0,2,2,4,Trusted
4120,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4121,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
4122,2,9,0,0,5,11,5,6,0,3,8,11,17,Uncertain
4123,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4124,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4125,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4126,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4127,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4128,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4129,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4130,2,9,0,0,5,11,5,6,0,3,8,11,17,Uncertain
4131,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4132,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4133,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
4134,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4135,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4136,2,9,0,0,5,13,7,6,0,3,10,13,19,Trusted
4137,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4138,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
4139,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4140,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4141,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4142,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4143,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4144,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4145,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4146,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4147,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4148,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4149,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4150,2,16,0,0,8,16,5,9,0,5,10,15,25,Uncertain
4151,0,1,0,0,0,17,16,1,0,0,10,10,18,Trusted
4152,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
4153,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4154,0,0,0,0,0,10,10,0,0,0,10,10,11,Uncertain
4155,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4156,2,0,0,0,2,11,11,0,0,0,10,10,14,Uncertain
4157,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
4158,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4159,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4160,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4161,2,18,0,1,16,20,3,11,4,3,11,18,38,Uncertain
4162,2,18,0,0,6,26,10,6,0,4,11,15,33,Trusted
4163,0,2,0,0,0,20,18,2,0,0,8,8,21,Uncertain
4164,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
4165,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
4166,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4167,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4168,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4169,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4170,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
4171,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4172,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4173,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4174,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4175,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4176,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4177,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4178,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4179,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4180,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
4181,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4182,2,16,0,0,8,16,5,9,0,5,10,15,25,Uncertain
4183,0,1,0,0,0,17,16,1,0,0,10,10,18,Trusted
4184,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
4185,0,0,0,0,0,10,10,0,0,0,9,9,11,Trusted
4186,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4187,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4188,2,16,0,1,7,16,5,8,0,4,10,14,25,Uncertain
4189,2,1,0,0,2,15,14,1,0,0,9,9,18,Uncertain
4190,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
4191,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4192,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4193,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
4194,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4195,2,21,2,2,47,33,3,14,2,1,19,31,87,Uncertain
4196,2,23,1,3,34,42,4,14,2,2,17,28,82,Uncertain
4197,2,22,1,2,23,49,9,12,5,2,16,25,76,Trusted
4198,2,36,0,1,14,49,11,12,2,5,13,20,65,Trusted
4199,2,16,0,0,5,46,32,4,0,2,13,15,52,Trusted
4200,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
4201,0,1,0,0,0,16,15,1,0,0,4,4,17,Uncertain
4202,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
4203,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4204,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4205,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4206,2,6,0,1,4,12,9,3,0,1,10,11,18,Uncertain
4207,2,0,0,0,2,4,4,0,0,0,3,3,7,Uncertain
4208,2,9,0,0,5,11,5,6,0,3,8,11,17,Uncertain
4209,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4210,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4211,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
4212,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4213,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4214,2,9,0,0,5,11,5,6,0,3,8,11,17,Uncertain
4215,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4216,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4217,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4218,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4219,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4220,0,0,0,0,0,2,2,0,0,0,1,1,3,Uncertain
4221,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4222,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4223,0,0,0,0,0,12,12,0,0,0,12,12,13,Trusted
4224,2,9,0,1,5,10,5,5,0,2,8,10,17,Uncertain
4225,2,0,0,0,2,7,7,0,0,0,5,5,10,Trusted
4226,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4227,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4228,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4229,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4230,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4231,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4232,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4233,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4234,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4235,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4236,2,6,0,1,4,10,7,3,0,1,9,10,16,Trusted
4237,2,0,0,0,2,4,4,0,0,0,3,3,7,Uncertain
4238,2,6,0,0,4,9,5,4,0,2,7,9,14,Uncertain
4239,0,0,0,0,0,6,6,0,0,0,4,4,7,Trusted
4240,2,9,0,0,5,11,5,6,0,3,8,11,17,Uncertain
4241,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4242,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4243,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4244,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4245,2,3,0,0,3,7,5,2,0,1,6,7,11,Uncertain
4246,0,0,0,0,0,3,3,0,0,0,2,2,4,Trusted
4247,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4248,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4249,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4250,2,6,0,0,4,9,5,4,0,2,7,9,14,Uncertain
4251,0,0,0,0,0,6,6,0,0,0,4,4,7,Trusted
4252,2,14,1,1,9,13,3,8,1,3,9,13,25,Uncertain
4253,2,7,0,1,4,14,10,3,0,1,9,10,20,Trusted
4254,2,0,0,0,2,5,5,0,0,0,3,3,8,Uncertain
4255,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4256,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4257,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4258,2,0,0,0,2,7,7,0,0,0,7,7,10,Trusted
4259,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4260,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4261,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4262,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4263,2,9,0,0,5,13,7,6,0,3,10,13,19,Trusted
4264,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4265,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4266,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4267,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4268,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4269,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4270,4,2,0,0,5,15,14,2,0,1,13,14,21,Uncertain
4271,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
4272,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4273,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4274,2,9,0,0,5,13,7,6,0,3,10,13,19,Trusted
4275,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4276,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4277,2,9,0,0,5,9,3,6,0,3,5,8,15,Uncertain
4278,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4279,2,16,0,1,8,17,7,8,0,4,11,15,27,Uncertain
4280,2,1,0,0,2,15,14,1,0,0,9,9,18,Uncertain
4281,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
4282,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
4283,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4284,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4285,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4286,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
4287,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4288,2,6,0,0,4,9,5,4,0,2,7,9,14,Uncertain
4289,0,0,0,0,0,6,6,0,0,0,4,4,7,Trusted
4290,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4291,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4292,0,0,0,0,0,4,4,0,0,0,4,4,5,Uncertain
4293,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4294,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4295,2,0,0,0,2,7,7,0,0,0,7,7,10,Trusted
4296,2,0,0,0,2,5,5,0,0,0,5,5,8,Uncertain
4297,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4298,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4299,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4300,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4301,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4302,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4303,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4304,2,9,0,1,5,10,5,5,0,2,8,10,17,Uncertain
4305,2,0,0,0,2,7,7,0,0,0,5,5,10,Trusted
4306,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4307,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4308,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4309,2,3,0,0,3,9,7,2,0,1,8,9,13,Trusted
4310,0,0,0,0,0,3,3,0,0,0,2,2,4,Trusted
4311,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4312,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4313,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4314,2,9,0,0,5,11,5,6,0,3,8,11,17,Uncertain
4315,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4316,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4317,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
4318,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
4319,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4320,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4321,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
4322,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
